,Date,Symbol,CDLDOJI,Close,return_5,return_10,return_15
72,2021-04-20,SUNPHARMA,100,645.15,-0.2712547469580717,5.928853754940722,8.943656513989007
74,2021-04-23,SUNPHARMA,100,637.95,2.5864095932283115,6.505212007210592,7.712203150717123
84,2021-05-07,SUNPHARMA,100,679.45,1.1332695562587203,1.6925454411656382,-1.6410331886084428
89,2021-05-17,SUNPHARMA,100,687.15,0.5530088044823023,-2.7432147274976337,-1.7172378665502364
90,2021-05-18,SUNPHARMA,100,690.8,0.7672264041690857,-2.8590040532715744,-1.7443543717428955
93,2021-05-21,SUNPHARMA,100,690.4,-2.9910196987253723,-2.382676709154108,-1.3180764774044063
94,2021-05-24,SUNPHARMA,100,690.95,-3.2780953759317,-2.2577610536218318,-2.004486576452713
95,2021-05-25,SUNPHARMA,100,696.1,-3.598620887803483,-2.4924579801752667,-3.289757218790401
100,2021-06-01,SUNPHARMA,100,671.05,1.147455480217574,0.32039341330751814,-0.6333358170032
117,2021-06-24,SUNPHARMA,100,664.8,2.910649819494582,0.3158844765343005,2.737665463297234
129,2021-07-12,SUNPHARMA,100,668.55,3.0962530850347836,2.954154513499363,18.884152269837706
140,2021-07-28,SUNPHARMA,100,687.8,14.241058447223033,13.339633614422809,13.826693806339051
146,2021-08-05,SUNPHARMA,100,786.15,-0.9540164090822367,-3.180054696940793,-1.825351396044017
147,2021-08-06,SUNPHARMA,100,785.2,-0.8787570045848292,-3.29215486500255,0.25471217524197787
148,2021-08-09,SUNPHARMA,100,788.8,-1.0141987829614618,-2.2122210953346766,0.6655679513184687
151,2021-08-12,SUNPHARMA,100,778.65,-2.247479612149228,-0.8797277338984166,1.3805946188916618
154,2021-08-17,SUNPHARMA,100,784.15,-1.9256519798507954,0.5547408021424394,-0.854428361920545
159,2021-08-25,SUNPHARMA,100,769.05,2.5290943371692354,1.0922566803198919,1.560366686171255
165,2021-09-02,SUNPHARMA,100,789.95,-1.7279574656623997,-2.538135325020574,-2.468510665231971
174,2021-09-16,SUNPHARMA,100,781.05,-1.4339670955764605,4.762819281736141,5.402983163689901
179,2021-09-23,SUNPHARMA,100,769.85,6.286939014093651,6.936416184971095,9.28102877183865
186,2021-10-04,SUNPHARMA,100,832.0,0.06610576923076206,-0.5588942307692246,-2.223557692307687
206,2021-11-02,SUNPHARMA,100,815.4,-0.5273485405935641,-2.949472651459406,-3.9857738533235265
208,2021-11-04,SUNPHARMA,100,795.45,1.389150795147387,-3.1051606009177224,-5.581746181406766
209,2021-11-08,SUNPHARMA,100,800.0,1.3375000000000137,-1.849999999999996,-5.799999999999994
210,2021-11-09,SUNPHARMA,100,801.35,-0.3618893117863564,-2.7952829600049856,-6.988207400012481
213,2021-11-12,SUNPHARMA,100,806.5,-4.432734035957841,-6.8753874767514045,-8.59888406695598
214,2021-11-15,SUNPHARMA,100,810.7,-3.1454298754163057,-7.043295917108672,-8.264462809917351
217,2021-11-18,SUNPHARMA,100,790.65,-2.953266299879853,-4.913678618857908,-3.7058116739391633
231,2021-12-09,SUNPHARMA,100,759.75,0.6186245475485519,4.304047384007914,9.832181638696946
233,2021-12-13,SUNPHARMA,100,762.6,0.1770259638080196,4.13060582218725,11.323105166535541
234,2021-12-14,SUNPHARMA,100,756.05,2.9759936512135488,7.81033000462934,10.799550294292715
252,2022-01-07,SUNPHARMA,100,828.95,3.71554376017853,-2.4368176608963177,0.6695216840581386
254,2022-01-11,SUNPHARMA,100,832.4,1.7179240749639613,-2.9252763094666068,6.997837578087451
269,2022-02-02,SUNPHARMA,100,890.65,-0.4715657104361948,-2.4476505922640723,-5.658788525234382
281,2022-02-18,SUNPHARMA,100,862.9,-3.633097693823162,-4.664503418704369,3.4013211264341203
294,2022-03-10,SUNPHARMA,100,869.55,4.835834627105973,3.7720660111552062,
297,2022-03-15,SUNPHARMA,100,891.65,1.0261874053720588,,
300,2022-03-21,SUNPHARMA,100,913.8,-0.8645217771941272,,
24,2021-02-05,SUNTV,100,553.3,-7.491415145490676,-8.892101933851427,-10.86210012651364
30,2021-02-15,SUNTV,100,518.95,-4.624722998362085,-2.7073899219578146,-3.2662106175932237
36,2021-02-23,SUNTV,100,498.25,3.020572002007005,-1.4450577019568422,-8.339187155042648
52,2021-03-18,SUNTV,100,464.5,-2.7771797631862216,1.0010764262647909,-2.2820236813778316
64,2021-04-07,SUNTV,100,476.95,-2.6522696299402404,-4.560226438830062,13.921794737393856
69,2021-04-15,SUNTV,100,464.3,-1.9599396941632596,17.025629980615985,6.5905664441094025
84,2021-05-07,SUNTV,100,494.9,6.021418468377471,5.0212164073550225,9.446352798545155
89,2021-05-17,SUNTV,100,524.7,-0.9433962264151052,3.2304173813607617,-0.2287021154945723
97,2021-05-27,SUNTV,100,541.95,-2.9430759295138054,-1.9374481040686398,-1.780607067072626
101,2021-06-02,SUNTV,100,524.2,-1.0682945440671499,1.0396795116367707,2.71842808088516
102,2021-06-03,SUNTV,100,526.0,1.0361216730038203,1.1977186311787014,1.720532319391621
118,2021-06-25,SUNTV,100,542.9,-2.670841775649291,-3.8681156750782875,-1.6761834592005975
123,2021-07-02,SUNTV,100,528.4,-1.2301286903860675,1.0219530658591935,3.595760787282365
125,2021-07-06,SUNTV,100,527.3,-1.1473544471837571,0.493077944244269,1.96282950881852
133,2021-07-16,SUNTV,100,533.8,2.547770700636942,7.334207568377682,1.1895841139003327
150,2021-08-11,SUNTV,100,525.3,-4.0833809251855975,-9.470778602703211,-7.224443175328377
151,2021-08-12,SUNTV,100,527.35,-8.428937138522807,-8.47634398407131,-6.9688062956290935
164,2021-09-01,SUNTV,100,486.65,-0.7911229836638167,3.2877838282132865,8.620158224596741
166,2021-09-03,SUNTV,100,490.6,-0.39747248267428814,-0.5095801059926575,2.792498980839775
184,2021-09-30,SUNTV,100,505.35,7.460176115563466,9.716038389235182,8.934401899673494
188,2021-10-06,SUNTV,100,537.75,0.8740120874012103,2.259414225941425,1.348210134821004
189,2021-10-07,SUNTV,100,543.05,2.0992542123193347,1.3718810422613137,3.3054046588711916
201,2021-10-26,SUNTV,100,568.2,3.4142907426962354,0.774375219992951,-2.472720872932077
210,2021-11-09,SUNTV,100,581.1,-5.81655480984341,-7.675098950266735,-9.817587334365873
218,2021-11-22,SUNTV,100,540.5,-3.367252543940802,-2.41443108233117,0.09250693802034249
219,2021-11-23,SUNTV,100,535.8,-2.771556550951826,-0.858529301978328,1.9970138111235602
220,2021-11-24,SUNTV,100,536.5,-2.320596458527502,1.5191053122087572,0.009319664492069002
221,2021-11-25,SUNTV,100,537.3,-0.6793225386190205,0.9026614554252799,-2.5777033314721587
228,2021-12-06,SUNTV,100,527.45,2.568963882832498,-7.166556071665575,-7.270831358422603
229,2021-12-07,SUNTV,100,531.2,2.880271084337349,-6.777108433734947,-7.398343373493987
244,2021-12-28,SUNTV,100,491.9,2.3277088839195104,5.214474486684284,3.1408822931490166
249,2022-01-04,SUNTV,100,503.35,2.8210986391179027,0.7946756729909632,-5.403794576338539
257,2022-01-14,SUNTV,100,517.25,-4.291928467858863,-3.760270662155629,-2.397293378443688
258,2022-01-17,SUNTV,100,516.45,-7.783909381353482,-2.313873559879953,-2.4881401878206977
275,2022-02-10,SUNTV,100,521.6,-5.348926380368102,-18.09815950920246,-16.171395705521473
283,2022-02-22,SUNTV,100,462.65,-1.9561223387009496,0.03242191721604115,-1.0050794336971758
295,2022-03-11,SUNTV,100,455.0,2.384615384615385,2.098901098901096,
18,2021-01-28,SYNGENE,100,587.7,-3.0712948783393035,-0.5615109749872449,0.2552322613578406
21,2021-02-02,SYNGENE,100,566.4,3.195621468926557,4.5021186440677985,-0.891596045197729
25,2021-02-08,SYNGENE,100,580.75,1.592767972449427,-4.347826086956519,-3.8915195867412877
26,2021-02-09,SYNGENE,100,584.5,1.2660393498716838,-3.960650128314791,-5.4747647562018775
36,2021-02-23,SYNGENE,100,561.35,-1.5765565155428929,-3.8834951456310773,-5.664914937204967
43,2021-03-04,SYNGENE,100,551.85,-0.2174503941288486,-8.027543716589658,-3.1620911479568803
58,2021-03-26,SYNGENE,100,534.4,4.706212574850288,5.595059880239517,13.276571856287433
69,2021-04-15,SYNGENE,100,572.8,4.713687150837997,-3.325768156424569,0.03491620111732985
73,2021-04-22,SYNGENE,100,605.35,-4.914512265631455,-2.8578508300982963,-6.426034525481128
76,2021-04-27,SYNGENE,100,603.55,-5.5007870101897005,-1.7976969596553594,-3.023775992047051
91,2021-05-19,SYNGENE,100,585.3,-0.7859217495301385,0.3502477362036682,0.0341705108491519
95,2021-05-25,SYNGENE,100,578.6,0.9592118907708169,2.506049083995854,1.2962322848254493
100,2021-06-01,SYNGENE,100,584.15,1.5321407172815382,0.33381836856971603,0.33381836856971603
107,2021-06-10,SYNGENE,100,590.85,-2.2425319455022463,-1.404755860201412,-1.108572395701124
120,2021-06-29,SYNGENE,100,584.05,0.11129184145195481,-0.03424364352365705,11.540107867477122
122,2021-07-01,SYNGENE,100,584.3,0.23104569570426836,5.142906041417095,7.504706486393986
126,2021-07-07,SYNGENE,100,582.95,-0.32592846727851343,7.6764731109014495,7.33339051376618
130,2021-07-13,SYNGENE,100,583.85,11.578316348377161,7.638948360023989,6.465701806970969
147,2021-08-06,SYNGENE,100,619.35,0.3794300476305912,-1.5903770081537094,1.7356906434164765
148,2021-08-09,SYNGENE,100,621.9,1.0210644798199109,-4.381733397652354,3.1275124618105776
155,2021-08-18,SYNGENE,100,629.5,-2.2637013502780023,0.27799841143765214,0.16679904686258684
161,2021-08-27,SYNGENE,100,617.75,1.918251719951436,8.263860785107235,4.176446782679077
165,2021-09-02,SYNGENE,100,631.25,-0.11089108910892209,2.4792079207920814,2.106930693069309
167,2021-09-06,SYNGENE,100,628.8,6.090966921119612,4.437022900763377,-1.9879134860050884
187,2021-10-05,SYNGENE,100,631.45,-2.6130334943384237,-4.0383244912503,-13.00973948847891
189,2021-10-07,SYNGENE,100,621.7,-1.4396010937751447,-6.924561685700514,-13.012707093453447
191,2021-10-11,SYNGENE,100,622.2,-1.9286403085824522,-11.668273866923817,-13.28351012536163
193,2021-10-13,SYNGENE,100,616.45,-3.3741584881174624,-11.82577662421933,-10.29280558033905
204,2021-10-29,SYNGENE,100,540.8,1.2296597633136175,9.689349112426049,8.191568047337295
212,2021-11-11,SYNGENE,100,545.6,10.896260997067442,8.09200879765395,8.990102639296182
218,2021-11-22,SYNGENE,100,606.5,-3.1657048639736285,-6.042868920032973,2.7205276174773196
226,2021-12-02,SYNGENE,100,589.15,1.366375286429622,3.3692607994568524,4.15004667741663
229,2021-12-07,SYNGENE,100,575.15,5.954968269147187,1.3300878031817787,3.825089107189439
231,2021-12-09,SYNGENE,100,597.2,1.975887474882776,2.746148693904882,2.804755525787006
236,2021-12-16,SYNGENE,100,609.0,0.7553366174055887,0.812807881773403,2.8817733990147643
245,2021-12-29,SYNGENE,100,606.1,3.745256558323695,3.316284441511308,-2.021118627289231
251,2022-01-06,SYNGENE,100,626.55,1.0932886441624712,-2.960657569228309,-9.400686297981009
257,2022-01-14,SYNGENE,100,632.8,-5.594184576485461,-9.908343868520852,-9.220922882427296
264,2022-01-25,SYNGENE,100,572.75,2.199912701876916,2.4530772588389205,-0.25316455696203777
268,2022-02-01,SYNGENE,100,577.65,-0.8915433220808455,1.7571193629360327,-5.955163161083698
272,2022-02-07,SYNGENE,100,574.45,-1.2011489250587704,-4.595700235007416,-5.692401427452354
280,2022-02-17,SYNGENE,100,577.5,-8.225108225108224,-7.064935064935051,0.22510822510821704
290,2022-03-04,SYNGENE,100,536.7,7.8442332774361745,8.803801006148682,10.145332588038002
292,2022-03-08,SYNGENE,100,539.4,6.006674082313679,12.07823507601038,
28,2021-02-11,TATACHEM,100,563.1,4.972473805718347,30.101225359616414,37.15148286272418
47,2021-03-10,TATACHEM,100,767.0,-6.760104302477188,-4.687092568448503,-0.684485006518909
55,2021-03-23,TATACHEM,100,766.15,-1.8730013704888138,6.956862233244143,-1.7033218038243092
59,2021-03-30,TATACHEM,100,752.25,7.942838152210041,-0.43868394815552714,-3.469591226321045
65,2021-04-08,TATACHEM,100,819.45,-8.096894258344012,-10.470437488559403,-4.42980047592898
70,2021-04-16,TATACHEM,100,753.1,-2.582658345505251,3.990173947682907,-9.201965210463426
71,2021-04-19,TATACHEM,100,732.2,3.7558044250204814,-3.229991805517629,-4.848402075935532
75,2021-04-26,TATACHEM,100,733.65,6.747086485381315,-6.7947931575001785,-2.671573638656033
77,2021-04-28,TATACHEM,100,764.65,-8.631399986922117,-5.531942718890992,-7.545936049172819
84,2021-05-07,TATACHEM,100,679.35,3.635828365349214,4.106866858026059,3.6063884595569196
85,2021-05-10,TATACHEM,100,683.8,4.4238081310324695,2.873647265282253,3.3050599590523477
89,2021-05-17,TATACHEM,100,704.05,0.4545131737802688,-0.028407073361258472,6.270861444499687
91,2021-05-19,TATACHEM,100,712.4,-1.768669286917468,-0.07720381807972965,3.684727681078037
93,2021-05-21,TATACHEM,100,707.85,0.09889100798190498,5.410750865296321,5.742742106378462
100,2021-06-01,TATACHEM,100,706.4,5.3439977349943435,5.3227633069082625,2.4702718006795132
108,2021-06-11,TATACHEM,100,748.5,-4.502338009352047,-4.3486973947895695,2.5651302605210535
115,2021-06-22,TATACHEM,100,723.85,-0.44898805001035713,4.987221109345863,8.164675001726884
119,2021-06-28,TATACHEM,100,721.9,7.140878237983106,7.895830447430385,7.999722953317634
121,2021-06-30,TATACHEM,100,723.8,6.382978723404253,7.391544625587176,5.374412821221353
124,2021-07-05,TATACHEM,100,773.45,0.7046350766048093,0.8016032064128265,-3.859331566358526
128,2021-07-09,TATACHEM,100,764.9,2.104850307229711,-0.8628578899202544,1.2746764282912881
130,2021-07-13,TATACHEM,100,782.95,-2.975924388530571,-5.6453157928347935,-2.490580496838879
133,2021-07-16,TATACHEM,100,781.0,-2.9065300896286894,-0.8130601792573633,8.361075544174135
134,2021-07-19,TATACHEM,100,779.65,-4.623869685115112,-0.949143846597833,8.208811646251512
146,2021-08-05,TATACHEM,100,769.3,13.850253477187069,9.105680488756018,7.760301572858452
152,2021-08-13,TATACHEM,100,879.0,-6.4562002275312835,-5.073947667804324,-4.527872582480086
161,2021-08-27,TATACHEM,100,829.0,1.4475271411338975,1.0012062726176163,-3.5283474065138765
162,2021-08-30,TATACHEM,100,834.4,0.5752636625119933,0.16179290508149258,-3.889022051773716
174,2021-09-16,TATACHEM,100,865.4,-2.1088513981973644,6.228333718511658,10.821585394037436
190,2021-10-08,TATACHEM,100,965.65,13.33298814270183,1.5481799823952924,-6.270387821674516
191,2021-10-11,TATACHEM,100,968.3,11.525353712692365,3.955385727563776,-5.953733347103174
192,2021-10-12,TATACHEM,100,970.8,6.494643592913052,2.7400082406262793,-7.694684796044493
195,2021-10-18,TATACHEM,100,1094.4,-10.398391812865505,-17.29714912280702,-13.38633040935674
206,2021-11-02,TATACHEM,100,910.65,2.684895404381482,3.2943501894251437,-1.103607313457411
208,2021-11-04,TATACHEM,100,904.2,3.5003317850033078,-1.3492590134925986,-3.931652289316534
224,2021-11-30,TATACHEM,100,872.25,4.264832330180579,7.0048724562912,-1.8114072800229253
225,2021-12-01,TATACHEM,100,883.9,4.52539880076932,4.287815363728931,-0.1640457065278822
258,2022-01-17,TATACHEM,100,1029.25,-11.377216419723101,-7.384017488462469,-9.846975953364101
265,2022-01-27,TATACHEM,100,910.9,5.977604566911854,5.368317049072346,-1.5424305631792645
270,2022-02-03,TATACHEM,100,965.35,-0.5749210131040572,-7.0958719635365375,-18.620189568550273
294,2022-03-10,TATACHEM,100,909.6,3.2871591908531173,7.200967458223384,
296,2022-03-14,TATACHEM,100,931.85,2.4521113913183568,,
300,2022-03-21,TATACHEM,100,939.25,1.8525419217460648,,
32,2021-02-17,TATACOMM,100,1057.65,-0.6996643502103828,16.17737436770197,22.001607337020744
37,2021-02-24,TATACOMM,100,1050.25,16.995953344441794,22.86122351820994,11.040228517019756
48,2021-03-12,TATACOMM,100,1291.75,-9.02264370040642,-13.462357267273084,-13.756531836655705
49,2021-03-15,TATACOMM,100,1293.8,-10.2913897047457,-15.636110681712779,-13.719276549698566
50,2021-03-16,TATACOMM,100,1214.8,-8.363516628251555,-12.512347711557458,-9.450115245307867
52,2021-03-18,TATACOMM,100,1166.2,-8.047504716172194,-4.60041159320872,-7.858857828845833
64,2021-04-07,TATACOMM,100,1116.3,-0.1746842246707958,2.06933619994627,-1.4422646242049586
76,2021-04-27,TATACOMM,100,1155.65,-5.3000475922640895,-6.567732444944408,-8.428157314065688
86,2021-05-11,TATACOMM,100,1079.75,-1.9912016670525556,-1.7272516786293157,5.292891873118788
88,2021-05-14,TATACOMM,100,1084.15,-1.4988700825531498,-3.232947470368508,5.243739334962871
106,2021-06-09,TATACOMM,100,1230.75,5.805403209425153,3.7984968515133,4.5785090392037375
107,2021-06-10,TATACOMM,100,1258.55,1.044853204084073,1.8751738111318694,4.854793214413422
115,2021-06-22,TATACOMM,100,1269.1,1.4853045465290426,7.221653140020501,7.146796942715317
116,2021-06-23,TATACOMM,100,1277.5,0.7514677103718226,6.309197651663401,9.851272015655566
118,2021-06-25,TATACOMM,100,1289.15,3.0911841135631946,3.4092231315207444,5.585075437303644
120,2021-06-29,TATACOMM,100,1287.95,5.652393338250694,5.578632710897158,7.228541480647532
121,2021-06-30,TATACOMM,100,1287.1,5.516276901561645,9.03193225079637,5.469660477041427
123,2021-07-02,TATACOMM,100,1329.0,0.30850263355906016,2.419112114371713,1.546275395033847
130,2021-07-13,TATACOMM,100,1359.8,1.5627298132078193,4.824238858655705,10.479482276805419
137,2021-07-23,TATACOMM,100,1373.75,4.993630573248398,7.9053685168334775,3.8580527752502203
141,2021-07-29,TATACOMM,100,1426.6,4.952334221225296,-4.1251927660170935,-2.232580961727182
155,2021-08-18,TATACOMM,100,1405.95,-0.9922116718233287,-2.197802197802201,-3.4140616664888546
156,2021-08-20,TATACOMM,100,1394.75,-0.46961821114894775,-1.9214913066857853,-3.4378920953575975
