,image_id,Image_label,Image_path,Duplicate_image,Duplicate_path,Similarity_score
295,80,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.7361576557159424
296,81,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.8070143461227417
297,81,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,0.7219457626342773
298,81,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.6983858346939087
299,81,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.8052159547805786
300,81,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.845589280128479
301,81,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.8466695547103882
302,81,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.765859842300415
303,82,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,0.7073705196380615
304,82,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.8479377031326294
305,82,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.8081282377243042
306,82,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.8014678955078125
307,82,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.803565263748169
308,83,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.750973105430603
309,83,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.8636879920959473
310,83,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.722390353679657
311,83,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.7545665502548218
312,83,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.7594059705734253
313,85,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.8091660141944885
314,85,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.802831768989563
315,85,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.7637516260147095
316,86,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.8252010941505432
317,86,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.8415570259094238
318,86,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.730636477470398
319,87,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.8818411827087402
320,87,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.6805870532989502
321,88,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.6875454187393188
