	UID	final_safety_stock
3606	150379419_1820_108935	27.36659572981411
3607	2187073_22310_73051	40.0
3608	2093634_1820_109811	24.64338292699525
3609	2093634_1820_109811	24.64338292699525
3610	150225920_ST70_C40012	46.51655490415556
3611	150225920_ST70_C40012	46.51655490415556
3612	150225920_ST70_C40012	46.51655490415556
3613	150225920_3DT465_C40011	49.38991233189518
3614	150225920_3DT465_C40011	49.38991233189518
3615	150225920_3DT465_C40011	49.38991233189518
3616	150122373_22358_301198	11.956565747554198
3617	150122373_72350_301477	3.0
3618	150122373_8735_905041	9.934045308498337
3619	150321266_PC-7410_181083	37.73956824994327
3620	150321266_PC-7410_181083	37.73956824994327
3621	150321266_PC-7410_181083	37.73956824994327
3622	150321266_PC-7410_181083	37.73956824994327
3623	150321266_PC-391T_160630	13.147956392536777
3624	150321266_PC-391T_160630	13.147956392536777
3625	150321266_PC-391T_160630	13.147956392536777
3626	150321266_PC-7411_C43229	82.77887279845481
3627	150321266_PC-7411_C43229	82.77887279845481
3628	150321266_PC-7411_C43229	82.77887279845481
3629	500095721_8735_392079	3.0
3630	150366594_2B11_109893	7.5
3631	150067208_8187_120871	149.3793414004542
3632	2065426_22310_101201	65.42900899965721
3633	2065426_1820_106460	11.376547979217541
3634	2065426_1820_106460	11.376547979217541
3635	500095721_8187_120944	45.826509389141066
3636	500066460_4500_C33491	440.0
3637	500066460_C-9_C33494	640.0
3638	500066460_1393_C33495	2971.138254241054
3639	2120548_8344_914696	12.0
3640	2075904_3DT230_394245	38.51728374821245
3641	2054449_7330_461255	16.01798124674159
3642	2075904_ST70_394367	35.37848456703009
3643	150372235_1820_915092	10.0
3644	150372235_22310_915091	10.036293358008734
3645	2118806_1720_170554	15.634051931693335
3646	2118806_8735_160062	10.0
3647	2118806_22310_974919	29.53516899126626
3648	150086396_3DT494_100125	23.92332668168402
3649	150086396_ST70_172761	10.0
3650	150086396_7330_173575	18.5231113626571
3651	2003933_3DT260_912061	39.24755175591889
3652	500082409_22310_915217	10.96377984034833
3653	500082409_1720_915378	10.0
3654	150379419_22310_106489	9.701358859869693
3655	150000680_8735_70043	40.0
3656	150105331_22310_915219	37.96592440334368
3657	150105331_8735_915218	53.22713008486104
3658	150105331_1820_11650	158.18857673351332
3659	150000680_1820_18344	40.0
3660	150364700_3DT222_173060	11.0
3661	150364700_ST70_171043	53.678025739647396
3662	150364700_7330_950129	3.0
3663	2149933_1720_172282	10.5
3664	2149933_22310_180628	10.5
3665	500063459_8182_14035	158.7860621788857
3666	150386351_22310_TLM305028	3.0
3667	150386351_1720_915632	14.238720663501763
3668	150295205_7330_913910	12.0
3669	500039868_22310_TLM905076	3.0
3670	500039868_1720_913413	11.0
3671	500039868_1820_600075	16.509639817664745
3672	2003933_CB70_914387	38.25986236186121
3673	2003933_CB70_914387	38.25986236186121
3674	2049588_ST70_171472	12.928104695061517
3675	500067455_22310_909537	12.19710052980452
3676	500067455_1720_909534	12.0
3677	2093634_22310_912825	11.0
3678	2106707_ST70_34351	40.0
3679	2106707_ST70_34351	40.0
3680	2149933_1820_180650	18.786051361234577
3681	500065034_22310_101619	14.153536481565308
3682	500065034_1825_105276	19.10449486553857
3683	500065034_1720_151676	15.40931720520179
3684	500085761_1720_330097	20.0
3685	150391691_1720_170860	11.0
3686	150391691_22310_104251	11.0
3687	150391691_1820_161006	15.146932298566394
3688	150110342_8158_34231	80.85667953011112
3689	500072167_7320_914234	55.714716467772305
3690	500072167_7320_914547	23.195459310012254
3691	2000182_1825_17180	40.0
3692	500047956_3DT487_910965	12.0
3693	500047956_3DT487_910965	12.0
3694	500047956_ST70_305582	10.0
3695	500047956_ST70_305582	10.0
3696	500047956_22310_910969	15.400412041945057
3697	500047956_22310_910969	15.400412041945057
3698	500047956_3DT487_910970	14.074785176265078
3699	500047956_3DT487_910970	14.074785176265078
3700	500047956_ST70_910972	99.72460364083508
3701	500047956_ST70_910972	99.72460364083508
3702	500047956_1820_172968	19.225182632569265
3703	500047956_1820_172968	19.225182632569265
3704	500047956_1720_912714	12.0
3705	500047956_1720_912714	12.0
3706	500047956_3DT487_914368	36.20986523857802
3707	500047956_3DT487_914368	36.20986523857802
3708	500047956_ST70_914380	12.0
3709	500047956_ST70_914380	12.0
3710	2100399_7341_912855	46.007759981456154
3711	500064933_22310_C32591	194.07377443890442
3712	500064933_1805_C43235	27.5
3713	500073831_1720_915460	10.0
3714	500073831_1820_171651	10.0
3715	500073831_22300_100415	10.0
3716	500049358_1820_600058	11.973015227735912
3717	500049358_1820_600058	11.973015227735912
3718	500049358_22310_180695	20.94084619541604
3719	150123070_1820_108855	17.962724871765893
3720	150210477_359_C41020	30.942113208168276
3721	150210477_BC1011_C41018	15.008141704928313
3722	150210477_BC1011_C41018	15.008141704928313
3723	2213660_8187_34194	40.0
3724	2213660_8187_34194	40.0
3725	2213660_7751_39450	135.24614897433486
3726	2213660_7751_39450	135.24614897433486
3727	500070225_1720_914264	32.85841015228329
3728	500070225_22341_914185	32.19163268420282
3729	500070225_8735_914231	25.871020976344447
3730	500049230_3DT198_394213	10.5
3731	150371023_22310_180430	14.727811052348237
3732	150371023_BC1011_173550	34.679727053210605
3733	150372072_1720_172268	21.875855106949516
3734	150372072_8735_915095	13.45265272522737
3735	2227274_8735_104434	26.650696288463823
3736	150228982_3DT494_912754	30.48625746306846
3737	150228982_ST70_912759	24.89582738403777
3738	150228982_ST70_912759	24.89582738403777
3739	150228982_7330_912758	20.743664183029026
3740	150228982_7330_912758	20.743664183029026
3741	150228982_73551_912755	12.0
3742	2190457_8735_104301	8.620195037886289
3743	150208052_22310_105968	15.97166727355409
3744	150208052_1820_108535	43.18367351621845
3745	150208052_1720_173113	11.764307411566385
3746	150208052_8735_301764	3.0
3747	2190457_PC-87_107277	8.277520702751152
3748	150207923_8735_304399	3.0
3749	150207923_BC1011_393287	10.0
3750	150350307_BC1011_909672	12.0
3751	150350307_22310_912376	12.0
3752	150350307_1820_394167	14.00893082982175
3753	500072643_3DT133_120087	105.98741813622902
3754	150205512_BC1845T_914147	12.0
3755	150205512_BC1011_914332	22.98909435053683
3756	2107771_7330_391953	3.0
3757	2107771_ST70_170681	10.5
3758	2107771_3DT401_109882	7.5
3759	2070919_7385_C18022	2466.5704697192377
3760	150393310_BC1011_909813	12.0
3761	150393310_BC1011_909813	12.0
3762	2000038_3DT222_48996	34.229078368901156
3763	2072841_PC-56_913570	37.303094827875626
3764	500075207_1720_170048	11.221011864652704
3765	150372072_22341_915094	14.742169993663556
3766	2052742_ST70_171397	44.71386540843432
3767	2052742_90005_150982	23.65574322667796
3768	150207883_1820_915143	12.796119718701323
3769	500072353_7341_912094	12.0
3770	500072353_3DT230_912097	12.0
3771	500072353_3DT230_912097	12.0
3772	500072353_3DT230_912097	12.0
3773	500072353_3DT230_912097	12.0
3774	500072353_3DT230_912097	12.0
3775	500072353_3DT230_912097	12.0
3776	150371853_ELIMINOX_103257	10.730812793832136
3777	150371853_BT-3811_54681	20.0
3778	150371853_BT-3811_54681	20.0
3779	150371853_8735_109003	7.5
3780	500088184_1720_172063	28.39241338029678
3781	500088184_7320_913693	12.261618385155298
3782	500061606_22310_102241	13.565094243802843
3783	500061606_BC1011_909932	19.69406392159286
3784	150301729_1826_108575	7.5
3785	150301729_22310_108157	7.5
3786	150239184_BC1011_180856	10.0
3787	150239184_22310_102631	7.5
3788	500044587_3DT231_910397	12.0
3789	2092195_1825_101084	8.378319014224022
3790	2092195_1720_180335	11.718494233585718
3791	150324687_TRAC200_910766	17.66285250239641
3792	2205720_H-550_TLM904513	3.050840076286055
3793	2205720_3DT260_TLM304686	8.324511986418118
3794	150208438_7330_173156	20.448947391767774
3795	150208438_ST70_170303	10.0
3796	2055150_BC1011_32600	54.75556862658038
3797	2055150_22310_11782	92.46742520117229
3798	2055150_8735_13496	78.89732115785085
3799	150210414_7330_391785	3.0
3800	150210414_7330_391785	3.0
3801	150210414_7330_391785	3.0
3802	150238998_7408_120830	159.45426469521522
3803	2094852_1720_39526	24.47209617640517
3804	2070919_3DT121_C26582	2882.1535242558043
3805	500078161_73801WR_304001	3.0
3806	500085925_7330_172698	10.0
3807	500085925_ST70_180228	10.0
3808	2176920_22300_102603	34.98030532015266
3809	2176920_1720_173765	18.660441669249174
3810	150194553_3DT133_C34299	400.0
3811	150194553_3DT133_C34299	400.0
3812	150194553_3DT133_C34299	400.0
3813	150194553_73550_C34300	144.77994289637843
3814	150194553_73550_C34300	144.77994289637843
3815	150194553_73550_C34300	144.77994289637843
3816	500087384_ST70_170667	10.0
3817	150194553_3DT184_C34298	399.8343782556842
3818	150194553_3DT184_C34298	399.8343782556842
3819	150194553_3DT184_C34298	399.8343782556842
3820	500085925_3DT401_913840	39.84075786782853
3821	150065095_BC1011_910992	25.27355010036228
3822	150065095_BC1011_910992	25.27355010036228
3823	150065095_22310_910937	43.748823194405986
3824	150208217_22310_103071	21.48774521388504
3825	150210477_ST70_C41017	42.844801821994864
3826	150208217_359_TLM301777	3.450394102642843
3827	150210477_7330_C41016	24.01988698019698
3828	2206473_22310_99415	69.51410187357016
3829	2206473_1820_97471	151.69754696976992
3830	2206473_1820_97471	151.69754696976992
3831	2206473_3DT465_97526	56.335504082234564
3832	2206473_3DT465_97526	56.335504082234564
3833	2206473_1720_170450	34.427448471173356
3834	150307537_8735_913830	39.04376174753856
3835	150307537_22310_913831	47.34678139386945
3836	2065635_TRAC101_101857	7.5
3837	500088361_3DT260_71086	65.38054798984115
3838	500088361_3DT260_71086	65.38054798984115
3839	500088361_3DT260_71086	65.38054798984115
3840	150238998_PC-191T_13712	40.0
3841	150194553_3DT133_C34296	435.49965709635114
3842	150194553_3DT133_C34296	435.49965709635114
3843	150194553_3DT133_C34296	435.49965709635114
3844	150194553_73550_C34297	120.0
3845	150194553_73550_C34297	120.0
3846	150194553_73550_C34297	120.0
3847	500088361_H-550_106540	18.31073689766567
3848	500088361_H-550_106540	18.31073689766567
3849	500088361_ST70_180310	16.914394834615628
3850	500088361_ST70_180310	16.914394834615628
3851	500085662_1826_600056	16.577730207516716
3852	500085662_22310_913723	21.493478288786466
3853	500085662_BC1011_913726	12.0
3854	150393310_22310_911975	38.606554019727646
3855	2106333_1700_108005	12.384065313309197
3856	2106333_1820_107220	18.622260558374503
3857	2106333_22310_106033	25.19382984907262
3858	2106333_PC-391T_600053	7.5
3859	500050442_22310_102635	7.5
3860	500050442_BC1011_112534	27.66896547719916
3861	500050442_1820_108096	8.826111661701287
3862	2072232_3DT230_912382	51.02346191975056
3863	2106635_7763_C00415	2337.2795720135973
3864	500083370_3DT260_300843	14.44624189357543
3865	500083370_ST70_951097	11.79791483753882
3866	500085302_1820_15026	116.30637795106321
3867	500085302_1700_19738	63.53521298042595
3868	500085302_BT-3011_69161	87.91783763953777
3869	2072232_ST70_910441	13.443370433582245
3870	2072232_7330_950766	3.0
3871	2072232_7330_950766	3.0
3872	500088361_ST70_180311	10.0
3873	500088361_ST70_180311	10.0
3874	500088361_7330_180396	78.71459231225731
3875	500088361_H-550_104588	7.5
3876	500088361_H-550_104588	7.5
3877	500088361_H-550_105039	13.448704933089873
3878	500088361_H-550_105039	13.448704933089873
3879	500088361_7330_180390	10.937768815008635
3880	500088361_ST70_180307	21.7692833071374
3881	500088361_ST70_180307	21.7692833071374
3882	2190457_PC-7408_260247	45.086210290863235
3883	2173961_3DT199_105807	31.693553536253766
3884	2173961_3DT199_105807	31.693553536253766
3885	500082103_22310_102158	20.895700369963453
3886	500043939_ST70_170329	22.289013688032973
3887	500043939_ST70_172465	23.058088790937937
3888	150207804_359_C41014	14.543634954002465
3889	150207804_BC1011_C41012	15.481025423366038
3890	150207804_BC1011_C41012	15.481025423366038
3891	2010657_3DT120_C15147	3158.539659319193
3892	500077080_1720_915642	7.5
3893	500077080_1720_915642	7.5
3894	500077080_1825_974868	10.5
3895	500077080_1825_974868	10.5
3896	150400269_BC1011_170680	10.0
3897	150400269_BC1011_170680	10.0
3898	150400269_22310_974878	21.837564803471757
3899	150400269_1820_974876	24.71054675089686
3900	150400269_1820_974876	24.71054675089686
3901	150400513_1720_915740	28.47820806170812
3902	2146737_3DT494_C26639	186.98560003869866
3903	2146737_73551_C26636	47.62255004162675
3904	2146737_H-550_C26635	35.685697314012636
3905	2146737_1318_C26641	9.0
3906	500075480_22310_911135	12.0
3907	500075480_22310_911135	12.0
3908	500075480_2895 PLUS_911508	17.588708803770864
3909	150201910_ST70_C35214	3.0
3910	150201910_H-550_C35239	3.0
3911	2106710_3DT128_C13939	243.1058980818027
3912	500062161_TRAC101_912009	12.0
3913	150207804_7330_C41010	28.692840167925578
3914	150207804_ST70_C1011	27.048455553807344
3915	150124725_22310_101995	36.08424154613379
3916	2092484_1700_66137	120.07835766460286
3917	500078946_3DT260_180406	15.662104617163081
3918	500069385_7330_391727	3.5
3919	500046232_TRAC100_913869	12.0
3920	500046232_H-550_913863	12.007881420664084
3921	500086342_3DT133_913810	15.922038901379365
3922	2046206_ST70_173382	30.014629984909604
3923	2046206_7330_303408	7.075794026844951
3924	2046206_TRAC100_109643	40.631616441080865
3925	500086342_73551_910897	12.0
3926	500086342_1820_180563	10.815611954933933
3927	500086342_22300_913741	24.191427892909086
3928	500086342_1720_913811	12.0
3929	500086342_PC-191T_909821	12.0
3930	500066614_PC-7408_912702	53.00914618324168
3931	2120548_8735_913490	11.0
3932	2173961_3DT133_96134	79.04029797820701
3933	2173961_3DT133_96134	79.04029797820701
3934	500066614_PC-191T_911479	17.565631263308013
3935	2094292_63700_C42995	43186.61941604304
3936	150213195_ST70_912848	14.989997835184592
3937	150213195_ST70_912848	14.989997835184592
3938	500073259_PC-391T_912402	16.30017556955578
3939	150403983_22310_110301	9.656269909150446
3940	150403983_1800_107428	7.5
3941	150403983_1720_974745	8.207366756598908
3942	150400513_22310_974883	10.5
3943	500088361_3DT260_974895	36.759852385759444
3944	500088361_3DT260_974895	36.759852385759444
3945	500088361_3DT260_974895	36.759852385759444
3946	2055150_PC-191T_107561	15.063424980573053
3947	2055150_PC-7408_915742	39.20796015938403
3948	2055150_PC-7408_915742	39.20796015938403
3949	150213195_ST70_912851	21.60858459495588
3950	150213195_ST70_912851	21.60858459495588
3951	500086419_22310_102076	26.740692112332027
3952	150124318_8187_C28631	587.0
3953	150392083_22350_909584	12.0
3954	500084048_1824_103018	9.127708821713174
3955	150403136_3DT198_173439	10.0
3956	150403136_8735_107690	19.432967706591597
3957	2106635_8157_C44606	5455.497784022293
3958	2106644_7408_C44459	353.49516110511195
3959	150084615_3DT231_912416	85.27390654094219
3960	150084615_3DT231_912416	85.27390654094219
3961	500087388_22310_NFT14435	112.15691710039397
3962	150404684_22310_180694	10.0
3963	150404684_8735_974905	10.55232404215792
3964	150404684_1820_974934	10.5
3965	150403136_22310_160065	10.0
3966	2080082_BC1011_911420	12.0
3967	2080082_BC1011_911420	12.0
3968	2080082_3DT230_910531	30.13398512745167
3969	2080082_3DT230_910531	30.13398512745167
3970	150403136_1840_173463	37.847909656814245
3971	150403136_1720_171089	16.052288454932864
3972	2100588_TRAC114PLUS_173301	43.399367318849265
3973	150403136_3DT198_109875	7.5
3974	150403136_8735_107772	3.0
3975	150393337_22310_905103	3.0
3976	150393337_22310_905103	3.0
3977	150393337_1820_304280	4.690021040796986
3978	150393337_1820_304280	4.690021040796986
3979	150393337_BC1011_915026	24.952948858332007
3980	500062161_1825_107402	10.0
3981	500088361_BC1011_172006	41.960046444299934
3982	500088361_1820_180660	30.040466417939
3983	500088361_1820_180660	30.040466417939
3984	500088361_22310_172979	38.63725419178756
3985	500088361_22310_172979	38.63725419178756
3986	150085887_1720_181011	40.91690937338927
3987	150085887_22310_102877	7.5
3988	150085887_8735_106252	12.466800493785966
3989	150085887_1820_108181	11.970653791944596
3990	2222479_3DT465_160724	10.0
3991	500046447_90005_151741	7.5
3992	500082074_8187_C41484	14132.358462214077
3993	2077631_22310_180598	10.0
3994	2077631_1720_170966	30.11318149049914
3995	150229456_1720_915734	13.793669301244515
3996	150201910_3DT231_974786	15.647367194424202
3997	150201910_3DT231_974786	15.647367194424202
3998	2181437_22310_909512	27.264480501984117
3999	2077631_8735_180593	37.04209794783825
4000	2219741_3DT222_172659	10.0
4001	2219741_ST70_170902	13.393706412462816
4002	2181437_1820_171750	29.797276993308934
4003	2181437_1720_911943	18.101911120236622
4004	500088361_H-550_105893	37.02936208775125
4005	500088361_H-550_105893	37.02936208775125
4006	500088361_1318_9716466	32.85564776001956
4007	500083684_BC1011_912913	26.487240930397864
4008	500083684_1820_109587	15.54988369211584
4009	150122243_3DT231_394313	10.0
4010	150093000_ST70_172280	14.228653836498445
4011	150084024_8735_173310	10.718280650767895
4012	2227274_1820_160051	10.0
4013	500069500_3DT230_911886	16.028581341132192
4014	150122243_ST70_180462	3.0
4015	500069500_ST70_913918	12.0
4016	2227274_22310_160540	10.93925763824044
4017	2227274_1720_170753	25.28707780846005
4018	150074276_73551_170927	28.964063120670566
4019	150124233_7384_912482	12.0
4020	150124233_8735_64820	40.0
4021	150194553_CB70_C44763	448.11046343434816
4022	150194553_CB70_C44763	448.11046343434816
4023	150194553_CB70_C44763	448.11046343434816
4024	500083684_22310_103478	18.037952568451907
4025	150366287_8735_106569	13.216530484019355
4026	2075841_22310_100922	19.082804884149166
4027	2075841_1820_101568	7.5
4028	2075841_8735_109404	9.236264409019526
4029	2075841_1720_173658	10.0
4030	150285673_22310_100888	9.616159880967073
4031	150285673_1720_260174	11.337844466297954
4032	150285673_1820_102310	10.173386818903426
4033	150285673_8735_103253	7.5
4034	500071701_3DT260_102463	8.159006903719407
4035	500082697_2B11_104128	8.5
4036	500082697_ST70_181000	57.69986022496962
4037	500072643_22310_64216	105.48740651802271
4038	500072643_1720_393866	149.9198874581828
4039	500072643_8735_63284	40.0
4040	500072643_1820_17156	113.8397331725418
4041	500083686_ST70_904655	3.0
4042	500083686_3DT231_905225	6.235453915022188
4043	150208235_BC1011_9713463	15.751609893525739
4044	500090344_3DT231_C41904	276.4681049867597
4045	150074276_1720_330291	33.036251056275304
4046	150074276_1820_51936	49.2317139440326
4047	150124233_1338_394023	14.723514548888625
4048	150074276_22310_50769	55.81416608937755
4049	2072809_ST70_394143	12.0
4050	150435675_1820_108859	20.323970790573288
4051	150435675_22310_106005	21.37823626517053
4052	150435675_1720_305443	27.15628951953139
4053	150107550_1820_180422	11.0
4054	150207267_8735_9713711	22.26634151596697
4055	150217182_22310_106390	7.5
4056	150217182_8735_106265	19.15949280806588
4057	150217182_1720_974817	20.08942183004954
4058	150217182_1820_109431	7.5
4059	500061066_8735_19962	158.48059020087047
4060	150408841_1805_14230	68.79431748491038
4061	150408841_CNQR3475_80629	40.0
4062	150436770_1840_9713678	23.582180103825433
4063	150436770_1720_9713511	19.96795360250034
4064	150436770_22310_9713524	28.99401862641828
4065	150359231_1720_913488	12.0
4066	150359231_22310_914381	12.0
4067	500069113_3DT465_160494	17.68587357445152
4068	150310191_ST70_172581	14.147779483734054
4069	150310191_H-550_TLM906629	3.0
4070	2098698_1820_16509	111.76531155339478
4071	150310191_3DT231_172628	12.0
4072	2100277_1820_180581	12.0
4073	2100277_22310_180580	12.37284346379727
4074	2100277_PC-7408_170960	12.993265316966887
4075	150351065_7360_181069	10.0
4076	150351065_7360_181069	10.0
4077	150351065_7360_151340	11.094742035920628
4078	150351065_7360_151340	11.094742035920628
4079	2058740_22310_C32009	57.82961176140487
4080	2058740_22310_C32009	57.82961176140487
4081	2058740_1700_C32008	32.54280617470747
4082	150351065_7360_173084	28.508442989481058
4083	150351065_7360_173084	28.508442989481058
4084	150351065_7360_103207	24.854139732213234
4085	150351065_7360_103207	24.854139732213234
4086	2078426_1820_C26375	94.08802346117838
4087	500087384_22310_102421	9.89388839989363
4088	500087384_1820_160709	38.42621630937146
4089	500078946_22310_108278	8.563851274580838
4090	500078946_ST70_172559	93.96256742950695
4091	500087384_ST70_170688	10.0
4092	500087384_3DT465_172316	10.0
4093	500087384_3DT465_171522	15.386472828237245
4094	500087384_ST70_170695	10.0
4095	150237530_ST70_392884	3.0
4096	2077631_PC-391T_180597	10.0
4097	150351064_7360_172356	13.701318621002672
4098	2083940_6009C_C44907	24119.696207837707
4099	2083940_6009C_C09734	23094.063050340075
4100	150184348_3DT230_950503	6.5
4101	2004988_22310_103326	36.341470192870794
4102	2004988_BC1011_260128	7.5
4103	2152833_ST70_906588	4.8655878690262355
4104	150089490_1720_910524	20.10634440118008
4105	500078946_1820_101626	18.676750853704828
4106	500078946_1820_101626	18.676750853704828
4107	500078946_90005_171223	41.17133694457353
4108	500078946_90005_171223	41.17133694457353
4109	2077631_1820_180594	10.0
4110	2077631_7408_915791	10.5
4111	150237530_77352NA_392787	3.0
4112	500088171_1820_104771	25.572883299523554
4113	500088171_1820_104771	25.572883299523554
4114	500048709_22350_TLM304426	10.601564575666854
4115	500048709_22350_TLM304426	10.601564575666854
4116	500048709_PC-510T_911011	15.101586842739264
4117	500048709_PC-510T_911011	15.101586842739264
4118	2206473_3DT222_27128	79.28362354954999
4119	150366287_1720_96670	40.0
4120	150366287_1720_96670	40.0
4121	150366287_22310_170061	11.110157496810272
4122	2140485_8186_C41438	4183.499948363708
4123	150326588_ST70_77300	69.00472226139522
4124	150326588_ST70_97699	52.899051664023716
4125	500092826_BC1011_305538	11.0
4126	2060368_ST70_170896	10.0
4127	2060368_ST70_170896	10.0
4128	2218601_3DT465_70609	66.0324233636106
4129	150124725_1820_104393	42.243324174382145
4130	150326590_1720_330101	39.45838355973514
4131	150207084_3DT222_172238	47.738100593172405
4132	150207084_3DT222_171876	11.4469996071798
4133	150207084_3DT133_172876	18.402784468533465
4134	150207084_3DT133_172479	16.40213468911754
4135	2218601_H-550_105225	7.5
4136	2072809_73801WR_109651	7.5
4137	2072809_3DT230_171396	10.0
4138	2223166_3DT465_911820	42.897599348893394
4139	2223166_ST70CAN_913206	42.115305804315106
4140	2057392_PC-1611T_180539	25.362961439189952
4141	2084305_2895 PLUS_910985	24.049030534755694
4142	2084305_22310_912403	60.03351168790073
4143	2206627_3DT231_39363	52.951455262782865
4144	2206627_ST70_170759	13.055067245403187
4145	2206627_7330_250045	7.5
4146	2185949_3DT175_914701	42.865882957857615
4147	2124929_7360_104540	24.88316753753802
4148	2124929_7360_104540	24.88316753753802
4149	150326590_22310_160529	18.379934604815382
4150	500065413_3DT231_912004	12.0
4151	500065413_7330_912002	12.0
4152	2106644_8735_C44523	546.735788378122
4153	2106644_8735_C44523	546.735788378122
4154	150403136_1840_9713702	37.46806736329456
4155	500065413_7330_912001	16.877447898464524
4156	150387093_8187_C44122	1088.8774356119934
4157	150229456_22350_974835	30.344682847379747
4158	150124233_3DT133_909731	30.74644258145566
4159	2083165_ST70_907781	19.53615999124543
4160	2083165_3DT231_907823	29.294166240962
4161	2102317_PC-7408_911354	27.167178477495366
4162	2102317_PC-7408_911354	27.167178477495366
4163	150203091_BC1011_913606	32.61953204154055
4164	150205305_PC-7408_910750	32.646276684931145
4165	150205305_PC-191T_913518	19.95617909393244
4166	500072211_ST70_330138	71.13045386677936
4167	500072211_1820_64133	40.0
4168	500072211_1820_64133	40.0
4169	500072211_22310_66129	40.0
4170	500072211_22310_66129	40.0
4171	500072211_22310_66129	40.0
4172	150034488_1800_173675	10.5
4173	150203091_22310_101847	7.5
4174	150208305_22310_15284	40.0
4175	500078074_3DT494_96434	123.73651344877197
4176	2053558_7541_C17171	2254.8523407722582
4177	500071762_22310_160794	17.281997968727545
4178	150207864_ST70_305642	19.235661453643925
4179	2222809_CB70_9713456	17.098543497270995
4180	2060368_3DT230_108422	7.5
4181	2060368_3DT230_108422	7.5
4182	2168304_22310_27361	54.41545585785238
4183	2057392_7408_180374	17.8999437134215
4184	500059302_3DT231_C32079	13.419068708163675
4185	2230991_22310_911561	20.927871758881604
4186	2230991_1720_910214	69.5110176593283
4187	2230991_8735_912151	43.38459344482877
4188	2230991_1820_171713	29.844671898009747
4189	500059302_ST70_C32080	27.714446718021588
4190	150316168_22310_66890	102.83091751627997
4191	150316168_1825_17846	40.04732393731325
4192	500072433_1720_172127	18.634335031982317
4193	500072433_8735_106226	19.33030879965827
4194	500072433_22310_163057	26.40821790188621
4195	2056995_3DT494_950020	6.5
4196	2146737_TRAC103_394093	31.009209743473722
4197	2052684_ST70_173748	10.0
4198	2052684_3DT401_913297	32.23305223185897
4199	2052684_7330_913306	10.5
4200	500092206_3DT177_104883	21.694767430274034
4201	150437153_8185_32858	150.49344503865487
4202	150437153_71303_394840	46.623251342293834
4203	150207417_1820_107983	26.931056024704453
4204	150432127_1825_TK-3505	43.0
4205	150432127_1720_TK-3508	43.0
4206	150432127_22310_TK-3506	43.0
4207	150432127_1825_TK-3504	12.5
4208	150432127_1720_TK-3502	53.42566063455254
4209	2149750_22310_915153	15.398391255005507
4210	2149750_BC1011_915322	26.20593570165684
4211	2149750_BC1011_915322	26.20593570165684
4212	2149750_8735_915154	13.920443247512356
4213	2149750_1840_915152	12.002562458353964
4214	2223543_22310_911001	24.60295877454961
4215	2223543_1720_911862	29.119972660699215
4216	500091066_22310_41672	70.50347059427503
4217	500091066_1720_77371	92.24286426182674
4218	2223543_8735_911000	16.54896212656834
4219	2053558_7540_C08404	2528.161443486011
4220	500092206_1720_305531	14.95060511700551
4221	500092206_22305_107616	13.633179002937727
4222	500092206_1820_108755	7.5
4223	150186563_22310_909770	12.0
4224	150186563_1820_180678	30.061586030565763
4225	2179407_1820_173269	11.0
4226	2179407_1720_9713431	11.0
4227	2179407_22310_9713430	12.0
4228	2179407_8735_9713428	11.0
4229	500069178_3DT133_9713330	117.23085668236291
4230	150207267_22310_108225	34.957345846890895
4231	150207267_BC1011_305516	62.32103548718334
4232	2000182_22310_C40022	12.0
4233	2000182_1250_60249	40.0
4234	150393378_22310_161021	11.0
4235	150393378_BC1011_915682	13.250564199715537
4236	150393378_BC1011_915682	13.250564199715537
4237	150393378_BC1011_915682	13.250564199715537
4238	500067144_8882_C44300	11079.300907341212
4239	500070469_BT-1011_C34366	51.204165141660496
4240	500070469_BT-1011_C34366	51.204165141660496
4241	150186563_8735_910822	12.0
4242	150454390_ST70_909476	15.366231080721064
4243	150454390_3DT230_911077	22.757996646090376
4244	150183337_1840_105460	7.5
4245	150183337_1840_105460	7.5
4246	150183337_1840_105460	7.5
4247	150183337_1840_105460	7.5
4248	150183337_22310_109024	21.84277864144662
4249	150183337_22310_109024	21.84277864144662
4250	150183337_22310_109024	21.84277864144662
4251	150183337_22310_109024	21.84277864144662
4252	500088361_BC1011_172293	43.27562066969827
4253	150309442_3DT230_913280	41.458824127714486
4254	150309442_ST70_913285	18.83653836676241
4255	150309442_H-550_913282	18.303734593259804
4256	150309442_3DT230_C41040	12.0
4257	2000182_7408_97364	72.94818712613903
4258	500088184_3DT465_48043	69.646685233742
4259	500088184_SW3220_913694	12.0
4260	2187562_ST70_171263	40.883501906324646
4261	2187562_ST70_171263	40.883501906324646
4262	2187562_ST70_171263	40.883501906324646
4263	2187562_ST70_171263	40.883501906324646
4264	2187562_ST70_171263	40.883501906324646
4265	2187562_ST70_171263	40.883501906324646
4266	2223540_3DT185_9716564	39.458372072625984
4267	2223540_3DT230_9716563	22.11905899453244
4268	2223540_3DT230_9716563	22.11905899453244
4269	2223540_73801WR_9716325	34.97107077529978
4270	2223540_ST70_9716574	41.960749959791315
4271	2223540_ST70_9716574	41.960749959791315
4272	2139466_71257_C26490	1552.2750104598579
4273	2139466_3DT180_96352	83.85416992508961
4274	2056506_CNQR3475_17814	69.25929942643853
4275	2056506_22310_11758	53.8952408820716
4276	2052684_1820_200776	31.010670439037316
4277	2052684_22310_100078	10.093784151297632
4278	2052684_8735_110156	7.5
